,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,9078,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276217.18384786,122276217.18384786,True,,2,,,,2024-06-22T14:06:00.000Z,3496.960598297494,11078407564.204763,-27.4049,0.21720875,0.89593013,-1.76341318,-7.66296155,8.59802858,3.08052012,427595113600.78296,18.2535,427595113600.78,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
2,825,Tether USDt,USDT,tether,89311,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112941691562.69733,116079124154.2462,True,,3,,,,2024-06-22T14:06:00.000Z,0.999524033162016,37922253348.06591,-27.6286,-0.01491878,0.01092768,-0.01319712,-0.018396,-0.11700276,-0.04937507,112887935062.88766,4.819,116023874340.57,,2024-06-22T14:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-22 16:07:56.190456
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147565991.79980606,147565991.79980606,False,,4,,,,2024-06-22T14:06:00.000Z,586.0728965956965,1473495033.7828958,-17.4916,0.11428623,1.20603466,-3.58150221,-1.31981956,-3.55733721,4.80785197,86484428253.12914,3.6919,86484428253.13,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462002086.7435677,578616076.4604142,True,,5,,,,2024-06-22T14:06:00.000Z,134.11765866077488,1611173431.412603,-20.2881,-0.02388348,3.21395622,-7.26734402,-21.91745449,-14.20160211,-23.59317708,61962638170.43952,2.6451,77602633438.35,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
5,3408,USDC,USDC,usd-coin,19839,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32748315439.981102,32748315439.981102,False,,6,,,,2024-06-22T14:06:00.000Z,0.999961353322063,3935899494.1250634,-29.3616,-0.01194938,0.00117128,-0.02788938,-0.01929119,-0.01776421,-0.01897347,32747049826.381313,1.3979,32747049826.38,,2024-06-22T14:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-22 16:07:56.190456
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-22T14:07:00.000Z,0.4870854846445953,701681723.9313911,-33.5771,0.16202096,0.44403946,0.97193903,-7.84070527,-10.8005466,-22.93526229,27090811009.800423,1.1563,48708548464.46,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:07:56.190456
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144814976383.70523,144814976383.70523,True,,8,,,,2024-06-22T14:07:00.000Z,0.12450634012707311,422218873.9965999,-32.0366,0.18222403,2.26082506,-8.94316009,-22.10619718,-22.44414324,-27.68875117,18030382705.123665,0.7696,18030382705.12,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:07:56.190456
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458201199.119535,5107951833.931247,True,,9,3414166606.0,24595391668.70042,,2024-06-22T14:06:00.000Z,7.203922510833796,215653339.30687547,-16.8305,0.08147164,1.04306231,-10.84630022,14.34602389,27.53806627,46.70581362,17708690954.49585,0.756,36797289200.71,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
9,2010,Cardano,ADA,cardano,1197,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35740132758.762,36980576545.153,False,,10,,,,2024-06-22T14:06:00.000Z,0.3844667349362441,256506280.02497023,-8.7353,1.47187462,1.85869041,-6.55008071,-17.96742817,-24.41863468,-39.78821477,13740892147.949125,0.5865,17301003072.13,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
10,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271304284919.8,589519752442732.2,False,,11,,,,2024-06-22T14:06:00.000Z,1.8122350894968613e-05,213332635.8616778,-20.8734,0.70721088,3.17038412,-12.9462096,-25.9852759,-32.0963042,-34.88808612,10678981348.587137,0.4559,10683483813.28,,2024-06-22T14:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-22 16:07:56.190456
11,1958,TRON,TRX,tron,993,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87244051412.40036,87244107270.57048,True,,12,71659659264.0,8586455391.636505,,2024-06-22T14:06:00.000Z,0.11982272145620043,229444683.26348144,-6.8709,0.07317612,1.23619832,4.04089253,3.30789263,6.47369545,0.54600221,10453819671.098478,0.4463,10453826364.18,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
12,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393736911.82251614,443083281.82251614,False,,13,,,,2024-06-22T14:06:00.000Z,25.777725821305022,541026608.5296966,127.0613,-0.13404769,-4.7654273,-14.67902188,-32.74160715,-33.4502619,-51.60470157,10149642158.688173,0.4333,18450374235.33,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-06-22T14:06:00.000Z,13.740735408646547,249613099.8439908,-17.2055,0.83348034,-3.4397743,-8.03155662,-14.29507043,-10.50512785,-24.94088305,8355740795.997525,0.3567,13740735408.65,,2024-06-22T14:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-22 16:07:56.190456
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459940857.5023873,8430181412.285372,,2024-06-22T14:06:00.000Z,5.7743307675541145,144574036.89942008,-9.0548,0.29069454,3.08399043,-7.13437076,-20.58034304,-22.00809605,-37.27276584,8303218741.059146,0.3545,8303218741.06,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
15,1831,Bitcoin Cash,BCH,bitcoin-cash,896,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19722884.375,19722884.375,False,,16,,,,2024-06-22T14:06:00.000Z,386.71105342443445,179025094.73442262,-25.1833,-0.1538365,1.52530422,-9.89851506,-20.80111826,-24.19987368,-21.19960958,7627057393.224568,0.3256,8120932121.91,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
16,7083,Uniswap,UNI,uniswap,1047,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,17,,,1.14071766,2024-06-22T14:06:00.000Z,9.890162504854183,133322655.77149282,-22.4452,-0.14324681,-0.97473651,-12.89482837,4.60400716,22.56080081,-16.43400453,5933675140.654593,0.2533,9890162504.85,5201703562.71899,2024-06-22T14:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-22 16:07:56.190456
17,6535,NEAR Protocol,NEAR,near-protocol,422,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1090739330.0,1196805464.0,False,,18,,,,2024-06-22T14:06:00.000Z,5.1957130655375385,256671288.76034322,-33.0575,0.07767683,0.36090394,-7.54048649,-31.84957775,-26.38601636,-20.65488261,5667168587.976661,0.2419,6218257786.21,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
18,3890,Polygon,MATIC,polygon,1406,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9904426498.844397,10000000000.0,False,,19,,,,2024-06-22T14:06:00.000Z,0.5681772783995215,174523616.38870183,-18.5176,0.54075257,-0.14990853,-6.14780874,-22.40009154,-22.7029224,-43.2719648,5627470092.221511,0.2402,5681772784.0,,2024-06-22T14:06:00.000Z,,,,,,2024-06-22 16:07:56.190456
19,2,Litecoin,LTC,litecoin,1203,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74669449.8575049,84000000.0,False,,20,,,,2024-06-22T14:07:00.000Z,74.24599217976348,254670221.55285704,-27.024,0.30452462,2.36197228,-5.75599682,-13.71959292,-12.40658209,-16.85039998,5543907390.187551,0.2366,6236663343.1,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:07:56.190456
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715284.0,19715284.0,False,,1,,,,2024-06-22T14:08:00.000Z,64234.644534097635,16941316139.287264,-35.4155,-0.0495529,0.95699325,-2.98434694,-5.24704067,-3.78808158,-1.85181036,1266404259628.7825,54.0536,1348927535216.05,,2024-06-22T14:08:00.000Z,,,,,,2024-06-22 16:08:57.705887
1,1027,Ethereum,ETH,ethereum,9078,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276217.18384786,122276217.18384786,True,,2,,,,2024-06-22T14:07:00.000Z,3497.6877743964205,11072916497.11193,-27.4248,0.22928213,0.65813071,-1.73358648,-7.53788425,8.40460181,3.13357266,427684029943.38617,18.2552,427684029943.39,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
2,825,Tether USDt,USDT,tether,89311,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112941691562.69733,116079124154.2462,True,,3,,,,2024-06-22T14:07:00.000Z,0.9994333993404235,37907317665.99176,-27.6335,-0.01492454,-0.02609819,-0.00811288,-0.01214248,-0.10454946,-0.09990941,112877698725.76422,4.8181,116013353645.94,,2024-06-22T14:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-22 16:08:57.705887
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147565991.79980606,147565991.79980606,False,,4,,,,2024-06-22T14:07:00.000Z,586.068764666405,1473495033.7828958,-17.4979,0.04965752,1.17981307,-3.55357734,-1.19123399,-3.65151791,4.80313113,86483818520.88518,3.6915,86483818520.89,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462002086.7435677,578616076.4604142,True,,5,,,,2024-06-22T14:07:00.000Z,134.17018914567188,1611268222.5921762,-20.2777,0.00380114,3.13565477,-7.17596779,-21.87435481,-14.32622845,-23.56815735,61986907364.07959,2.6458,77633028421.42,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
5,3408,USDC,USDC,usd-coin,19839,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32748315439.981102,32748315439.981102,False,,6,,,,2024-06-22T14:07:00.000Z,0.9998660119027474,3934947886.6378703,-29.3553,-0.028165,0.00535651,-0.02699333,-0.01475372,-0.0126283,-0.05985262,32743927555.50707,1.3976,32743927555.51,,2024-06-22T14:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-22 16:08:57.705887
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-22T14:08:00.000Z,0.48710372550729863,699942804.1846116,-33.7304,0.16609466,0.42782348,0.97987791,-7.83959603,-10.82275774,-22.93761065,27091825533.49232,1.1564,48710372550.73,,2024-06-22T14:08:00.000Z,,,,,,2024-06-22 16:08:57.705887
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144814976383.70523,144814976383.70523,True,,8,,,,2024-06-22T14:08:00.000Z,0.12450895294381467,421084967.0474658,-32.0825,0.1749156,2.23590736,-8.93804654,-22.00058001,-22.46097934,-27.73746687,18030761080.11839,0.7696,18030761080.12,,2024-06-22T14:08:00.000Z,,,,,,2024-06-22 16:08:57.705887
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458201199.119535,5107951833.931247,True,,9,3414166606.0,24604386844.599422,,2024-06-22T14:07:00.000Z,7.206557173091694,215355033.30766588,-17.0192,0.12188905,1.0783436,-10.91418122,14.17057816,27.47949144,46.87379727,17715167484.41749,0.7562,36810746928.62,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
9,2010,Cardano,ADA,cardano,1197,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35740132758.762,36980576545.153,False,,10,,,,2024-06-22T14:07:00.000Z,0.38485365204200805,256506280.02497023,-8.7052,1.56268698,1.93847058,-6.41486557,-17.85445735,-24.45621149,-39.7187888,13754720616.675764,0.5871,17318414341.89,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
10,5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271304284919.8,589519752442732.2,False,,11,,,,2024-06-22T14:07:00.000Z,1.8115170511373665e-05,213332635.8616778,-20.775,0.63696928,2.99865866,-12.86925497,-26.00505761,-32.16946677,-34.9132573,10674750154.580877,0.4556,10679250835.32,,2024-06-22T14:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-22 16:08:57.705887
11,1958,TRON,TRX,tron,993,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87244051412.40036,87244107270.57048,True,,12,71659659264.0,8589194616.219744,,2024-06-22T14:07:00.000Z,0.11986094693217077,229444683.26348144,-6.8859,0.08585575,1.23053005,4.08277276,3.42376271,6.34067643,0.6002136,10457154616.489298,0.4464,10457161311.7,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
12,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393736911.82251614,443083281.82251614,False,,13,,,,2024-06-22T14:07:00.000Z,25.784904149300143,541026608.5886987,127.0977,-0.03239557,-4.90091303,-14.63511037,-32.79537986,-33.54064733,-51.59567187,10152468531.385021,0.4333,18455512114.4,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-06-22T14:07:00.000Z,13.756504598736896,249613099.8439908,-17.205,0.93451303,-3.4001106,-7.87768297,-14.39821936,-10.54968288,-24.8962301,8365330040.025531,0.3571,13756504598.74,,2024-06-22T14:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-22 16:08:57.705887
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1459940857.5023873,8425302929.074134,,2024-06-22T14:07:00.000Z,5.770989205335228,144538073.17922583,-9.0594,0.20365949,2.97067002,-7.18352523,-20.59385262,-22.19067876,-37.30513131,8298413730.200368,0.3542,8298413730.2,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
15,1831,Bitcoin Cash,BCH,bitcoin-cash,896,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19722884.375,19722884.375,False,,16,,,,2024-06-22T14:07:00.000Z,386.6902690355519,179025094.73442262,-25.2837,-0.20784519,1.3806105,-9.88833909,-20.79991264,-24.35178986,-20.5752554,7626647465.1258335,0.3255,8120495649.75,,2024-06-22T14:07:00.000Z,,,,,,2024-06-22 16:08:57.705887
16,7083,Uniswap,UNI,uniswap,1047,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,17,,,1.14115311,2024-06-22T14:07:00.000Z,9.89393783250877,133285436.6514653,-22.4779,-0.08221635,-1.06906324,-12.73595493,4.54327417,22.52826202,-16.49795287,5935940176.020884,0.2534,9893937832.51,5201703562.71899,2024-06-22T14:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-22 16:08:57.705887
17,6535,NEAR Protocol,NEAR,near-protocol,422,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1090739330.0,1196805464.0,False,,18,,,,2024-06-22T14:08:00.000Z,5.19558698753155,256112385.0664251,-33.0311,0.0389258,0.41357712,-7.52980661,-31.71390919,-26.39398477,-20.64359725,5667031069.736881,0.2419,6218106895.37,,2024-06-22T14:08:00.000Z,,,,,,2024-06-22 16:08:57.705887
